filename	sequence	start_VDD	Stop_CLRH	HRP3	Ambiguit_check	Length_between_start_and_stop	total_length_of_repeats	residues	exon_1	exon2_start	repeat_type	repeat_type_count
7G8_FC2_bc12.multi.fasta	>7G8_FC2_bc12_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type13	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_bc12_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type14	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_bc12_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type30	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_bc12_Contig_1_consensus_sequence_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type31	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type1	1
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type2	12
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type3	1
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type4	1
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type5	1
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type6	5
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type7	9
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type8	2
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type9	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type10	2
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type11	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type12	1
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type13	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type14	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type30	0
7G8_FC2_bc12.multi.fasta	>7G8_FC2_barcode12_tig00000001_translation	VDD is present	CLRH is present	No HRP3	False	272	269	3	1	1	type31	0
